COURSE_CODE	COURSE_TITLE	SECTION_ID	ACAD_DEPT	PROC_DEPT	TERM1	TERM2	TERM3	TERM4	START_DATE	END_DATE	NUM_OF_PARTICIPANTS	WEEKLY_HOURS	YEAR	SEARCH_ID1	SEARCH_ID2	SEARCH_ID3	INSTR1	INSTR2	INSTR3	INSTR4	INSTR5	INSTR6	INSTR7	INSTR8	INTSR9	INSTR10	ALL_INSTRUCTORS	OPERATION	OLD_COURSE_CODE	OLD_COURSE_SECTION
APY356-T-14747-1-20238	20238 - APY356-T - Florida Archaeology (Fall 2023)	APY356-T-14747-1-20238		UOML					01/01/2000	01/01/2100																	c01995459			
APY360-Q-02812-1-20238	20238 - APY360-Q - Anthropology of Food (Fall 2023)	APY360-Q-02812-1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
APY361-C-14823-1-20238	20238 - APY361-C - Gender and Language (Fall 2023)	APY361-C-14823-1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
APY390-P-14824-1-20238	20238 - APY390-P - Dead Bodies & Bioethics (Fall 2023)	APY390-P-14824-1-20238		UOML					01/01/2000	01/01/2100																	c06170276			
APY392-O-01400-1-20238	20238 - APY392-O - Sex and Culture (Fall 2023)	APY392-O-01400-1-20238		UOML					01/01/2000	01/01/2100																	c00002876			
APY397-J-14826-1-20238	20238 - APY397-J - Violence and Ritual (Fall 2023)	APY397-J-14826-1-20238		UOML					01/01/2000	01/01/2100																	c00649240			
APY405-02-02840-1-20238	20238 - APY405-02 - Readings in Anthropology (Fall 2023)	APY405-02-02840-1-20238		UOML					01/01/2000	01/01/2100																	c01995459			
APY405-03-14850-1-20238	20238 - APY405-03 - Readings in Anthropology (Fall 2023)	APY405-03-14850-1-20238		UOML					01/01/2000	01/01/2100																	c00002876			
APY405-04-01403-1-20238	20238 - APY405-04 - Readings in Anthropology (Fall 2023)	APY405-04-01403-1-20238		UOML					01/01/2000	01/01/2100																	c06032863			
APY405-05-14851-1-20238	20238 - APY405-05 - Readings in Anthropology (Fall 2023)	APY405-05-14851-1-20238		UOML					01/01/2000	01/01/2100																	c06170276			
APY405-06-02098-1-20238	20238 - APY405-06 - Readings in Anthropology (Fall 2023)	APY405-06-02098-1-20238		UOML					01/01/2000	01/01/2100																	c00649240			
APY405-07-02841-1-20238	20238 - APY405-07 - Readings in Anthropology (Fall 2023)	APY405-07-02841-1-20238		UOML					01/01/2000	01/01/2100																	c23687662			
APY405-09-02839-1-20238	20238 - APY405-09 - Readings in Anthropology (Fall 2023)	APY405-09-02839-1-20238		UOML					01/01/2000	01/01/2100																	c11301099			
APY405-10-14853-1-20238	20238 - APY405-10 - Readings in Anthropology (Fall 2023)	APY405-10-14853-1-20238		UOML					01/01/2000	01/01/2100																	c03389792			
APY405-11-14854-1-20238	20238 - APY405-11 - Readings in Anthropology (Fall 2023)	APY405-11-14854-1-20238		UOML					01/01/2000	01/01/2100																	c11997872			
APY405-12-14855-1-20238	20238 - APY405-12 - Readings in Anthropology (Fall 2023)	APY405-12-14855-1-20238		UOML					01/01/2000	01/01/2100																	c23937886			
APY405-13-14856-1-20238	20238 - APY405-13 - Readings in Anthropology (Fall 2023)	APY405-13-14856-1-20238		UOML					01/01/2000	01/01/2100																	c03807245			
APY406-02-02842-1-20238	20238 - APY406-02 - Readings in Anthropology (Fall 2023)	APY406-02-02842-1-20238		UOML					01/01/2000	01/01/2100																	c01995459			
APY406-03-14857-1-20238	20238 - APY406-03 - Readings in Anthropology (Fall 2023)	APY406-03-14857-1-20238		UOML					01/01/2000	01/01/2100																	c00002876			
APY406-04-14858-1-20238	20238 - APY406-04 - Readings in Anthropology (Fall 2023)	APY406-04-14858-1-20238		UOML					01/01/2000	01/01/2100																	c06032863			
APY406-05-14859-1-20238	20238 - APY406-05 - Readings in Anthropology (Fall 2023)	APY406-05-14859-1-20238		UOML					01/01/2000	01/01/2100																	c06170276			
APY406-06-14860-1-20238	20238 - APY406-06 - Readings in Anthropology (Fall 2023)	APY406-06-14860-1-20238		UOML					01/01/2000	01/01/2100																	c00649240			
APY406-07-02843-1-20238	20238 - APY406-07 - Readings in Anthropology (Fall 2023)	APY406-07-02843-1-20238		UOML					01/01/2000	01/01/2100																	c23687662			
APY406-09-02844-1-20238	20238 - APY406-09 - Readings in Anthropology (Fall 2023)	APY406-09-02844-1-20238		UOML					01/01/2000	01/01/2100																	c11301099			
APY406-10-14861-1-20238	20238 - APY406-10 - Readings in Anthropology (Fall 2023)	APY406-10-14861-1-20238		UOML					01/01/2000	01/01/2100																	c03389792			
APY406-11-14862-1-20238	20238 - APY406-11 - Readings in Anthropology (Fall 2023)	APY406-11-14862-1-20238		UOML					01/01/2000	01/01/2100																	c11997872			
APY406-12-14863-1-20238	20238 - APY406-12 - Readings in Anthropology (Fall 2023)	APY406-12-14863-1-20238		UOML					01/01/2000	01/01/2100																	c23937886			
APY406-13-14864-1-20238	20238 - APY406-13 - Readings in Anthropology (Fall 2023)	APY406-13-14864-1-20238		UOML					01/01/2000	01/01/2100																	c03807245			
APY410-02-14866-1-20238	20238 - APY410-02 - Guided Research in Anthropology (Fall 2023)	APY410-02-14866-1-20238		UOML					01/01/2000	01/01/2100																	c01995459			
APY410-03-14867-1-20238	20238 - APY410-03 - Guided Research in Anthropology (Fall 2023)	APY410-03-14867-1-20238		UOML					01/01/2000	01/01/2100																	c00002876			
APY410-04-14868-1-20238	20238 - APY410-04 - Guided Research in Anthropology (Fall 2023)	APY410-04-14868-1-20238		UOML					01/01/2000	01/01/2100																	c06032863			
APY410-05-14869-1-20238	20238 - APY410-05 - Guided Research in Anthropology (Fall 2023)	APY410-05-14869-1-20238		UOML					01/01/2000	01/01/2100																	c06170276			
APY410-06-14870-1-20238	20238 - APY410-06 - Guided Research in Anthropology (Fall 2023)	APY410-06-14870-1-20238		UOML					01/01/2000	01/01/2100																	c00649240			
APY410-07-14871-1-20238	20238 - APY410-07 - Guided Research in Anthropology (Fall 2023)	APY410-07-14871-1-20238		UOML					01/01/2000	01/01/2100																	c23687662			
APY410-09-14872-1-20238	20238 - APY410-09 - Guided Research in Anthropology (Fall 2023)	APY410-09-14872-1-20238		UOML					01/01/2000	01/01/2100																	c11301099			
APY410-10-14873-1-20238	20238 - APY410-10 - Guided Research in Anthropology (Fall 2023)	APY410-10-14873-1-20238		UOML					01/01/2000	01/01/2100																	c03389792			
APY410-11-14874-1-20238	20238 - APY410-11 - Guided Research in Anthropology (Fall 2023)	APY410-11-14874-1-20238		UOML					01/01/2000	01/01/2100																	c11997872			
APY410-12-14875-1-20238	20238 - APY410-12 - Guided Research in Anthropology (Fall 2023)	APY410-12-14875-1-20238		UOML					01/01/2000	01/01/2100																	c23937886			
APY410-13-14865-1-20238	20238 - APY410-13 - Guided Research in Anthropology (Fall 2023)	APY410-13-14865-1-20238		UOML					01/01/2000	01/01/2100																	c03807245			
APY414-S-02818-1-20238	20238 - APY414-S - Human Osteology (Fall 2023)	APY414-S-02818-1-20238		UOML					01/01/2000	01/01/2100																	c11301099			
APY418-G-14900-1-20238	20238 - APY418-G - Seminar in Anthropology (Fall 2023)	APY418-G-14900-1-20238		UOML					01/01/2000	01/01/2100																	c11997872			
APY418-N-16982-1-20238	20238 - APY418-N - Seminar in Anthropology (Fall 2023)	APY418-N-16982-1-20238		UOML					01/01/2000	01/01/2100																	c04043466			
APY419-R-14849-1-20238	20238 - APY419-R - Politics of the Past (Fall 2023)	APY419-R-14849-1-20238		UOML					01/01/2000	01/01/2100																	c06170276			
APY502-01-01456-10W-20235	20235 - APY502-01 - Field Studies in Anthropology (Summer 2023)	APY502-01-01456-10W-20235		UOML					01/01/2000	01/01/2100																	c11301099			
APY512-GH-14828-1-20238	20238 - APY512-GH - Advanced Medical Anthropology (Fall 2023)	APY512-GH-14828-1-20238		UOML					01/01/2000	01/01/2100																	c00649240			
APY602-P-01933-1-20238	20238 - APY602-P - Advanced Seminar in Cultural Anthropology (Fall 2023)	APY602-P-01933-1-20238		UOML					01/01/2000	01/01/2100																	c00002876			
APY603-D-01923-1-20238	20238 - APY603-D - Advanced Seminar in Biological Anthropology (Fall 2023)	APY603-D-01923-1-20238		UOML					01/01/2000	01/01/2100																	c23687662			
APY604-E-02802-1-20238	20238 - APY604-E - Advanced Seminar in Linguistic Anthropology (Fall 2023)	APY604-E-02802-1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
APY611-S-02820-1-20238	20238 - APY611-S - Methods of Anthropological Research (Fall 2023)	APY611-S-02820-1-20238		UOML					01/01/2000	01/01/2100																	c11301099			
APY612-GH-14829-1-20238	20238 - APY612-GH - Advanced Medical Anthropology (Fall 2023)	APY612-GH-14829-1-20238		UOML					01/01/2000	01/01/2100																	c00649240			
APY616-O-02309-1-20238	20238 - APY616-O - Advanced Workshop in Anthropology (Fall 2023)	APY616-O-02309-1-20238		UOML					01/01/2000	01/01/2100																	c00002876			
APY616-Q-02803-1-20238	20238 - APY616-Q - Advanced Workshop in Anthropology (Fall 2023)	APY616-Q-02803-1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
APY616-R1-02815-1-20238	20238 - APY616-R1 - Advanced Workshop in Anthropology (Fall 2023)	APY616-R1-02815-1-20238		UOML					01/01/2000	01/01/2100																	c23838017			
APY616-R2-14894-1-20238	20238 - APY616-R2 - Advanced Workshop in Anthropology (Fall 2023)	APY616-R2-14894-1-20238		UOML					01/01/2000	01/01/2100																	c06170276			
APY616-T-02811-1-20238	20238 - APY616-T - Advanced Workshop in Anthropology (Fall 2023)	APY616-T-02811-1-20238		UOML					01/01/2000	01/01/2100																	c01995459			
APY628-C-02307-1-20238	20238 - APY628-C - Advanced Graduate Seminar (Fall 2023)	APY628-C-02307-1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
APY628-F-02437-1-20238	20238 - APY628-F - Advanced Graduate Seminar (Fall 2023)	APY628-F-02437-1-20238		UOML					01/01/2000	01/01/2100																	c23687662			
APY628-G-14901-1-20238	20238 - APY628-G - Advanced Graduate Seminar (Fall 2023)	APY628-G-14901-1-20238		UOML					01/01/2000	01/01/2100																	c11997872			
APY628-J-14827-1-20238	20238 - APY628-J - Advanced Graduate Seminar (Fall 2023)	APY628-J-14827-1-20238		UOML					01/01/2000	01/01/2100																	c00649240			
APY628-P-14825-1-20238	20238 - APY628-P - Advanced Graduate Seminar (Fall 2023)	APY628-P-14825-1-20238		UOML					01/01/2000	01/01/2100																	c06170276			
APY690-02-02516-1-20238	20238 - APY690-02 - Teaching Practicum in Anthropology (Fall 2023)	APY690-02-02516-1-20238		UOML					01/01/2000	01/01/2100																	c01995459			
APY690-03-14876-1-20238	20238 - APY690-03 - Teaching Practicum in Anthropology (Fall 2023)	APY690-03-14876-1-20238		UOML					01/01/2000	01/01/2100																	c00002876			
APY690-04-14877-1-20238	20238 - APY690-04 - Teaching Practicum in Anthropology (Fall 2023)	APY690-04-14877-1-20238		UOML					01/01/2000	01/01/2100																	c06032863			
APY690-05-02846-1-20238	20238 - APY690-05 - Teaching Practicum in Anthropology (Fall 2023)	APY690-05-02846-1-20238		UOML					01/01/2000	01/01/2100																	c06170276			
APY690-06-02847-1-20238	20238 - APY690-06 - Teaching Practicum in Anthropology (Fall 2023)	APY690-06-02847-1-20238		UOML					01/01/2000	01/01/2100																	c00649240			
APY690-07-14878-1-20238	20238 - APY690-07 - Teaching Practicum in Anthropology (Fall 2023)	APY690-07-14878-1-20238		UOML					01/01/2000	01/01/2100																	c23687662			
APY690-09-02848-1-20238	20238 - APY690-09 - Teaching Practicum in Anthropology (Fall 2023)	APY690-09-02848-1-20238		UOML					01/01/2000	01/01/2100																	c11301099			
APY690-10-14879-1-20238	20238 - APY690-10 - Teaching Practicum in Anthropology (Fall 2023)	APY690-10-14879-1-20238		UOML					01/01/2000	01/01/2100																	c03389792			
APY690-11-14880-1-20238	20238 - APY690-11 - Teaching Practicum in Anthropology (Fall 2023)	APY690-11-14880-1-20238		UOML					01/01/2000	01/01/2100																	c11997872			
APY690-12-14881-1-20238	20238 - APY690-12 - Teaching Practicum in Anthropology (Fall 2023)	APY690-12-14881-1-20238		UOML					01/01/2000	01/01/2100																	c23937886			
APY690-13-14882-1-20238	20238 - APY690-13 - Teaching Practicum in Anthropology (Fall 2023)	APY690-13-14882-1-20238		UOML					01/01/2000	01/01/2100																	c03807245			
APY699-02-14883-1-20238	20238 - APY699-02 - Directed Reading in Anthropology (Fall 2023)	APY699-02-14883-1-20238		UOML					01/01/2000	01/01/2100																	c01995459			
APY699-03-14884-1-20238	20238 - APY699-03 - Directed Reading in Anthropology (Fall 2023)	APY699-03-14884-1-20238		UOML					01/01/2000	01/01/2100																	c00002876			
APY699-04-14885-1-20238	20238 - APY699-04 - Directed Reading in Anthropology (Fall 2023)	APY699-04-14885-1-20238		UOML					01/01/2000	01/01/2100																	c06032863			
APY699-05-14886-1-20238	20238 - APY699-05 - Directed Reading in Anthropology (Fall 2023)	APY699-05-14886-1-20238		UOML					01/01/2000	01/01/2100																	c06170276			
APY699-06-02849-1-20238	20238 - APY699-06 - Directed Reading in Anthropology (Fall 2023)	APY699-06-02849-1-20238		UOML					01/01/2000	01/01/2100																	c00649240			
APY699-07-14887-1-20238	20238 - APY699-07 - Directed Reading in Anthropology (Fall 2023)	APY699-07-14887-1-20238		UOML					01/01/2000	01/01/2100																	c23687662			
APY699-09-02850-1-20238	20238 - APY699-09 - Directed Reading in Anthropology (Fall 2023)	APY699-09-02850-1-20238		UOML					01/01/2000	01/01/2100																	c11301099			
APY699-10-14888-1-20238	20238 - APY699-10 - Directed Reading in Anthropology (Fall 2023)	APY699-10-14888-1-20238		UOML					01/01/2000	01/01/2100																	c03389792			
APY699-11-14889-1-20238	20238 - APY699-11 - Directed Reading in Anthropology (Fall 2023)	APY699-11-14889-1-20238		UOML					01/01/2000	01/01/2100																	c11997872			
APY699-12-14890-1-20238	20238 - APY699-12 - Directed Reading in Anthropology (Fall 2023)	APY699-12-14890-1-20238		UOML					01/01/2000	01/01/2100																	c23937886			
APY699-13-14891-1-20238	20238 - APY699-13 - Directed Reading in Anthropology (Fall 2023)	APY699-13-14891-1-20238		UOML					01/01/2000	01/01/2100																	c03807245			
APY702-01-01457-10W-20235	20235 - APY702-01 - Field Studies in Anthropology (Summer 2023)	APY702-01-01457-10W-20235		UOML					01/01/2000	01/01/2100																	c11301099			
APY702-02-01461-12D-20235	20235 - APY702-02 - Field Studies in Anthropology (Summer 2023)	APY702-02-01461-12D-20235		UOML					01/01/2000	01/01/2100																	c03389792			
APY702-10-02313-1-20238	20238 - APY702-10 - Field Studies in Anthropology (Fall 2023)	APY702-10-02313-1-20238		UOML					01/01/2000	01/01/2100																	c03389792			
APY805-01-01462-12D-20235	20235 - APY805-01 - Graduate Internship: Professional Practice of Anthropology (Summer 2023)	APY805-01-01462-12D-20235		UOML					01/01/2000	01/01/2100																	c03389792			
APY805-10-14892-1-20238	20238 - APY805-10 - Graduate Internship: Professional Practice of Anthropology (Fall 2023)	APY805-10-14892-1-20238		UOML					01/01/2000	01/01/2100																	c03389792			
APY810-01-01463-12D-20235	20235 - APY810-01 - Master's Degree Thesis Preparation and Writing (Summer 2023)	APY810-01-01463-12D-20235		UOML					01/01/2000	01/01/2100																	c03389792			
APY810-10-14893-1-20238	20238 - APY810-10 - Master's Degree Thesis Preparation and Writing (Fall 2023)	APY810-10-14893-1-20238		UOML					01/01/2000	01/01/2100																	c03389792			
ARB101-C-01512-1-20238	20238 - ARB101-C - Elementary Arabic I (Fall 2023)	ARB101-C-01512-1-20238		UOML					01/01/2000	01/01/2100																	c10709879			
ARB101-F-02289-1-20238	20238 - ARB101-F - Elementary Arabic I (Fall 2023)	ARB101-F-02289-1-20238		UOML					01/01/2000	01/01/2100																	c10709879			
ARB101-R1-01772-1-20238	20238 - ARB101-R1 - Elementary Arabic I (Fall 2023)	ARB101-R1-01772-1-20238		UOML					01/01/2000	01/01/2100																	c10709879			
ARB101-S1-02851-1-20238	20238 - ARB101-S1 - Elementary Arabic I (Fall 2023)	ARB101-S1-02851-1-20238		UOML					01/01/2000	01/01/2100																	c10709879			
ARB201-F-02853-1-20238	20238 - ARB201-F - Intermediate Arabic I (Fall 2023)	ARB201-F-02853-1-20238		UOML					01/01/2000	01/01/2100																	c00773096			
ARB203-G-14441-1-20238	20238 - ARB203-G - Advanced Arabic (Fall 2023)	ARB203-G-14441-1-20238		UOML					01/01/2000	01/01/2100																	c10709879			
ARB394-T-02857-1-20238	20238 - ARB394-T - Arabic Internship (Fall 2023)	ARB394-T-02857-1-20238		UOML					01/01/2000	01/01/2100																	c23835350			
ARB641-C-02295-1-20238	20238 - ARB641-C - Elementary ARB I for Graduate Students (Fall 2023)	ARB641-C-02295-1-20238		UOML					01/01/2000	01/01/2100																	c10709879			
ARB641-F-02296-1-20238	20238 - ARB641-F - Elementary ARB I for Graduate Students (Fall 2023)	ARB641-F-02296-1-20238		UOML					01/01/2000	01/01/2100																	c10709879			
ARB641-R1-01773-1-20238	20238 - ARB641-R1 - Elementary ARB I for Graduate Students (Fall 2023)	ARB641-R1-01773-1-20238		UOML					01/01/2000	01/01/2100																	c10709879			
ARB641-S1-02852-1-20238	20238 - ARB641-S1 - Elementary ARB I for Graduate Students (Fall 2023)	ARB641-S1-02852-1-20238		UOML					01/01/2000	01/01/2100																	c10709879			
ARB651-F-02854-1-20238	20238 - ARB651-F - Intermediate ARB I for Graduate Research (Fall 2023)	ARB651-F-02854-1-20238		UOML					01/01/2000	01/01/2100																	c00773096			
ARB653-G-14442-1-20238	20238 - ARB653-G - Advanced ARB I for Graduate Research (Fall 2023)	ARB653-G-14442-1-20238		UOML					01/01/2000	01/01/2100																	c10709879			
ARC101-01-07320-1-20238	20238 - ARC101-01 - Architecture Design I (Fall 2023)	ARC101-01-07320-1-20238		UOML					01/01/2000	01/01/2100																	c00083282			
ARC101-02-07321-1-20238	20238 - ARC101-02 - Architecture Design I (Fall 2023)	ARC101-02-07321-1-20238		UOML					01/01/2000	01/01/2100																	c11130084			
ARC101-03-07322-1-20238	20238 - ARC101-03 - Architecture Design I (Fall 2023)	ARC101-03-07322-1-20238		UOML					01/01/2000	01/01/2100																	c11945076			
ARC101-04-07323-1-20238	20238 - ARC101-04 - Architecture Design I (Fall 2023)	ARC101-04-07323-1-20238		UOML					01/01/2000	01/01/2100																	c00135252			
ARC101-05-07324-1-20238	20238 - ARC101-05 - Architecture Design I (Fall 2023)	ARC101-05-07324-1-20238		UOML					01/01/2000	01/01/2100																	c10718754			
ARC101-06-07325-1-20238	20238 - ARC101-06 - Architecture Design I (Fall 2023)	ARC101-06-07325-1-20238		UOML					01/01/2000	01/01/2100																	c00188596			
ARC101-07-07326-1-20238	20238 - ARC101-07 - Architecture Design I (Fall 2023)	ARC101-07-07326-1-20238		UOML					01/01/2000	01/01/2100																	c05018997			
ARC109-01-02654-SSP-20235	20235 - ARC109-01 - Introduction to Architecture (Summer 2023)	ARC109-01-02654-SSP-20235		UOML					01/01/2000	01/01/2100																	c00083282			
ARC109-02-02655-SSP-20235	20235 - ARC109-02 - Introduction to Architecture (Summer 2023)	ARC109-02-02655-SSP-20235		UOML					01/01/2000	01/01/2100																	c12077537			
ARC109-03-02656-SSP-20235	20235 - ARC109-03 - Introduction to Architecture (Summer 2023)	ARC109-03-02656-SSP-20235		UOML					01/01/2000	01/01/2100																	c12077537			
ARC110-01-02651-SSP-20235	20235 - ARC110-01 - Visual Studies (Summer 2023)	ARC110-01-02651-SSP-20235		UOML					01/01/2000	01/01/2100																	c11282366			
ARC110-02-02652-SSP-20235	20235 - ARC110-02 - Visual Studies (Summer 2023)	ARC110-02-02652-SSP-20235		UOML					01/01/2000	01/01/2100																	c11282366			
ARC110-03-02653-SSP-20235	20235 - ARC110-03 - Visual Studies (Summer 2023)	ARC110-03-02653-SSP-20235		UOML					01/01/2000	01/01/2100																	c11282366,c11926277			
ARC110-ARC109-AUGMENT-SSP-20235	ARC110-ARC109-AUGMENT-SSP-20235	ARC110-ARC109-AUGMENT-SSP-20235		UOML					01/01/2000	01/01/2100																	c00083282,c12077537,c11926277,c11282366			
ARC111-11-07328-1-20238	20238 - ARC111-11 - Visual Representation I (Fall 2023)	ARC111-11-07328-1-20238		UOML					01/01/2000	01/01/2100																	c00515530			
